RIL_70.12,RIL_70
RIL_70.03,RIL_70-related (SIGCON)
RIL_243.03,RIL_337
RIL_337.01,RIL_337
RIL_337.08,RIL_337
RIL_337.10,RIL_337
RIL_337.11,RIL_337
RIL_337.12,RIL_337-related (SIGCON)
RIL_270.10,MAYBE RIL_337-related (SIGCON)
RIL_243.11,(very low coverage)
RIL_248.07,RIL_329 (seg A01/A07)
RIL_329.01,RIL_329 (seg A01/A07)
RIL_329.08,RIL_329 (seg A01/A07)
RIL_329.09,RIL_329 (seg A01/A07)
RIL_329.10,RIL_329 (seg A01/A07)
RIL_329.12,RIL_329 (seg A01/A07)
RIL_329.11,RIL_329 (seg A01/A07)
RIL_25.01,RIL_25
RIL_25.03,RIL_25
RIL_25.04,RIL_25
RIL_25.08,RIL_25
RIL_25.09,RIL_25
RIL_25.10,RIL_25
RIL_25.12,RIL_25
RIL_68.11,RIL_25
RIL_25.02,(SIGCON)
RIL_25.07,RIL_146+ÀRIL_164?
RIL_89.02,b == RIL_164??
RIL_93.03,b == RIL_164??
RIL_268.04,RIL_268
RIL_268.08,RIL_268
RIL_268.10,RIL_268
RIL_268.11,RIL_268
RIL_268.12,RIL_268
RIL_268.03,RIL_268
RIL_253.01,RIL_253
RIL_253.03,RIL_253
RIL_253.10,RIL_253
RIL_253.11,RIL_253
RIL_253.12,RIL_253
RIL_261.07,RIL_253
RIL_253.02,RIL_253 (contaminated?)
RIL_253.04,RIL_253 (contaminated?)
RIL_264.02,RIL_270 (contaminated?)
RIL_270.01,RIL_270
RIL_270.07,RIL_270
RIL_331.03,RIL_270
RIL_339.09,RIL_270
RIL_328.04,RIL_270-related (SIGCON)
RIL_270.11,RIL_270 (contaminated?)
RIL_308.01,RIL_308
RIL_308.04,RIL_308
RIL_308.07,RIL_308
RIL_308.09,RIL_308
RIL_308.10,RIL_308
RIL_308.11,RIL_308
RIL_308.12,RIL_308
RIL_308.02,RIL_308
RIL_325.01,RIL_325
RIL_325.04,RIL_325
RIL_325.09,RIL_325
RIL_325.10,RIL_325
RIL_325.12,RIL_325
RIL_282.02,RIL_325-related (SIGCON)
RIL_282.10,(SIGCON)
RIL_288.01,RIL_288
RIL_288.07,RIL_288
RIL_288.08,RIL_288
RIL_288.11,RIL_288
RIL_60.04,RIL_288
RIL_288.02,RIL_69 (contaminated?)
RIL_69.01,RIL_69
RIL_69.03,RIL_69
RIL_69.04,RIL_69
RIL_69.08,RIL_69
RIL_69.09,RIL_69
RIL_69.10,RIL_69
RIL_69.11,RIL_69
RIL_69.12,RIL_69
RIL_360.08,RIL_69-related (SIGCON)
RIL_288.04,RIL_60
RIL_60.01,RIL_60
RIL_60.09,RIL_60
RIL_60.10,RIL_60
RIL_60.11,RIL_60
RIL_60.07,RIL_60+RIL_115
RIL_289.01,RIL_289
RIL_289.04,RIL_289
RIL_289.08,RIL_289
RIL_289.09,RIL_289
RIL_289.10,RIL_289
RIL_289.12,RIL_289
RIL_373.02,RIL_289
RIL_289.07,RIL_289 (contaminated)
RIL_289.02,(SIGCON)
RIL_308.03,RIL_42-related (SIGCON)
RIL_42.01,RIL_42
RIL_42.03,RIL_42
RIL_42.07,RIL_42
RIL_42.08,RIL_42
RIL_42.09,RIL_42
RIL_42.12,RIL_42
RIL_42.11,RIL_42
RIL_9.10,(SIGCON)
RIL_318.01,RIL_318
RIL_318.02,RIL_318
RIL_318.07,RIL_318
RIL_318.09,RIL_318
RIL_318.11,RIL_318
RIL_318.12,RIL_318-related (SIGCON)
RIL_380.10,(SIGCON)
RIL_325.11,(very low coverage)
RIL_328.02,RIL_39 (contaminated?)
RIL_329.04,RIL_39 (contaminated?)
RIL_39.03,RIL_39
RIL_39.08,RIL_39
RIL_39.09,RIL_39
RIL_39.12,RIL_39
RIL_39.04,RIL_39-related (SIGCON)
RIL_339.10,(SIGCON)
RIL_340.02,(SIGCON)
RIL_341.11,(SIGCON)
RIL_353.01,RIL_353
RIL_353.03,RIL_353
RIL_353.04,RIL_353
RIL_353.08,RIL_353
RIL_353.09,RIL_353
RIL_353.12,RIL_353
RIL_354.01,RIL_354
RIL_354.04,RIL_354
RIL_354.07,RIL_354
RIL_354.08,RIL_354
RIL_354.09,RIL_354
RIL_354.10,RIL_354
RIL_354.11,RIL_354
RIL_354.12,RIL_354
RIL_357.02,(SIGCON)
RIL_357.10,(SIGCON)
RIL_89.01,RIL_89 (contaminated?)
RIL_89.04,RIL_89
RIL_89.07,RIL_89
RIL_89.08,RIL_89
RIL_89.09,RIL_89
RIL_89.11,RIL_89
RIL_89.12,RIL_89
RIL_IMB211.01,RIL_IMB211
RIL_IMB211.03,RIL_IMB211
RIL_R500.01,RIL_R500
RIL_R500.10,RIL_R500
RIL_R500.12,RIL_R500
